,Baso,Eos,Erythroid,Lymphoid,Mast,Meg,Monocyte,Neutrophil,Undifferentiated,pDC
St3gal5,0.947599397922894,0.2624583855343762,0.0,0.61285261625958,0.027692885574865187,0.2799572043591872,0.01994899951374812,0.893913575617131,0.1852162056654671,0.0
St6gal1,0.803741576640404,0.1967920361200905,0.0,1.0,0.04276974381260037,0.14667009823403113,0.0009010887780153118,0.720679040403396,0.030054141290879438,0.0
St6gal2,0.26523689658644967,0.15689495273996346,0.0,0.8518259063621392,0.0313060068606161,0.14667009823403113,0.05087792245456208,0.7521831284027048,0.24689620705522283,0.0
St8sia1,0.04428452596292554,0.80065454548225,0.0,0.8697214829309522,0.05685222984288421,0.06540556589897925,0.4905689074709495,0.35918791736040145,0.16618537829605512,0.0
Stat1,0.01211140173991925,0.11530264766766801,0.0,0.5234577240070271,0.5971200043360394,0.14667009823403113,0.05678650602919484,0.8235726901087284,0.03800264209471666,0.0
Stat2,0.2791842575169092,0.2883808949579026,0.0,1.0,0.613785492643057,0.14667009823403113,0.3467895903836786,0.9613301096812636,0.3365561807765801,0.0
Stc1,0.0194205068603632,0.03332410558514972,0.0,0.876971478644319,0.2966512926506645,0.2799572043591872,0.014185417650361127,0.11933188869365198,0.14605188560442106,0.0
Stfa2,3.273009776029225e-07,0.2887734908836797,0.0,0.7617760548221002,0.0010331465191880944,0.14667009823403113,6.9205615571200585e-09,1.7091270439642823e-07,1.2890572406833474e-12,0.0
Stfa3,2.8071146224694445e-07,0.18394567674558226,0.0,0.5934423303839966,0.039406844108881726,0.14667009823403113,6.848869059962495e-07,1.3959904802595597e-06,5.435107982509396e-12,0.0
Stk17b,0.000265323190446973,0.006434951341855883,0.0,0.4548511202195593,0.6256222097612282,0.06540556589897925,0.006339656974218259,0.6583664014967128,0.7963016486670389,0.0
Stk39,0.516487978742177,0.2164605184253504,0.0,0.7086952593743079,0.0032528525174391532,0.06540556589897925,0.01288576337572251,0.6175142136225602,0.21655599912152543,0.0
Stpg1,0.10579336279566927,0.1256326601651365,0.0,0.3419962602536373,0.15332424981042056,0.2799572043591872,0.03999722447929532,0.8157104729061828,0.15925982113407655,0.0
Strc,0.19330452661523426,0.4318176432047982,0.0,0.4863385535115351,0.4179084835251915,0.14667009823403113,0.09072753754914413,0.8812085925066758,0.08530998494245003,0.0
Stx1a,0.32755514807253294,0.22020452219346576,0.0,0.5799248888092694,0.09240719507968026,0.14667009823403113,0.2084800590551696,0.9384581471181841,0.4011981169758485,0.0
Stx3,3.9044668448861985e-05,0.11226232762049831,0.0,0.12352870178205914,0.05461669412544407,0.06540556589897925,0.00013212766673200292,0.2517656613501047,0.12888463148149573,0.0
Stxbp6,0.1711880693910173,0.10789588587084258,0.0,1.0,0.1369180689689911,0.14667009823403113,0.002940886661131414,0.36505291001141504,0.09219581890792948,0.0
Sucnr1,0.05339457775392721,0.07119909775815929,0.0,0.8656084606795998,0.008957751549633578,0.14667009823403113,0.03215724723704391,0.9624936923380385,0.8858740778876076,0.0
Sulf2,0.15719220843829787,0.09088851410255525,0.0,0.27312783478669284,0.21032400321445252,0.14667009823403113,0.003964938514526504,0.7754032142713385,0.007322041277783408,0.0
Sult1a1,0.028202375153361582,0.24207367630549761,0.0,0.7280947214399629,0.058462685958122595,0.14667009823403113,0.08889767181818638,0.8058952157832767,0.13227897507633227,0.0
Sult4a1,0.3102726687956473,0.10904725858972716,0.0,0.3773871170217096,0.05499490214231972,0.14667009823403113,0.001267525580385447,0.4683757326360263,0.0659830612090783,0.0
Sun2,0.001857800378716116,0.07914556630676409,0.0,0.7554690768384485,0.3851735604293055,0.14667009823403113,1.1663399633153651e-07,1.321950025104111e-07,0.9097677669991885,0.0
Susd2,0.050068876716493294,0.281457385789351,0.0,0.6975147113135627,0.12687831308719735,0.14667009823403113,0.05627863219195851,0.6986333042480921,0.07226173142508475,0.0
Sv2a,0.03777779133755839,0.27358062961485485,0.0,0.6173229691787219,0.037116505219940234,0.14667009823403113,0.09610059922055822,0.8590443675097794,0.1181385405271139,0.0
Svs4,0.15360721776429886,0.21285665591051675,0.0,0.7486587995498506,0.14111468711311748,0.2799572043591872,0.04663867540520174,0.6726348865491476,0.16421690631496152,0.0
Syce1,0.06007064954249937,0.05140595352422552,0.0,0.6377012172432657,0.18334742994636585,0.14667009823403113,0.06846934011870207,0.7935380209772415,0.10807301501727327,0.0
Sycp2,0.38930183706021126,0.24207367630549761,0.0,0.5934423303839966,0.06379672289121203,0.06540556589897925,0.0859031422261887,0.7902321061623994,0.30017090441021993,0.0
Syne1,0.8107386291818379,0.009218972167512154,0.0,0.7580489245682419,0.593284930814741,0.14667009823403113,6.491384036478084e-06,2.777964986304799e-05,0.9267892991727376,0.0
Syngr3,0.2138508768370631,0.04257110996431301,0.0,0.9999999999999996,0.0847100511843536,0.14667009823403113,0.036176812176432864,0.8866662075886135,0.13649888293822782,0.0
Syt5,0.23059213588180524,0.30005103694516244,0.0,0.7188474904833388,0.032491532454192264,0.2799572043591872,0.028083049193281265,0.7595616584969687,0.29143426608248896,0.0
Syt8,0.5668437099156689,0.4925354334365877,0.0,0.8656084606795994,0.049786989197245834,0.2799572043591872,0.010197965962736831,0.6077940260640695,0.25230269833726837,0.0
Sytl1,0.6376812379408695,0.1456892338723123,0.0,0.7617760548221002,0.12006654505143147,0.14667009823403113,0.003140540609034017,0.45145166959507677,0.20468203811568966,0.0
Sytl3,0.038684001169197624,0.44224560349205577,0.0,0.6058711606874971,0.0011454436581913334,0.06540556589897925,0.0002597634723924646,0.6707864761885896,0.32202032896055,0.0
Taco1,0.16368945983802213,0.31574431312513684,0.0,1.0,0.19885677491213744,0.2799572043591872,0.01797697755839182,0.4932968733476867,0.1623303018501167,0.0
Taco1os,0.3112518120438401,0.13639461728077307,0.0,0.7514472724048109,0.008829617383269513,0.14667009823403113,0.05132522651384409,0.999999999999996,0.28466292523277004,0.0
Tagln3,0.297210740650741,0.10005342670430084,0.0,0.41497566409960995,0.03539001417912512,0.06540556589897925,0.03823350045458599,0.8087225604252278,0.39105640432496325,0.0
Tapbp,0.5037091365362638,0.24207367630549761,0.0,1.0,0.5194965227552691,0.06540556589897925,0.6473129252258397,0.01593616871338348,0.02085919909492924,0.0
Tarm1,1.5150138631537699e-05,0.025609946261364803,0.0,0.2146109146994929,0.1866366281702347,0.2799572043591872,0.0046163483834674515,0.7823726406899816,0.2854349631362474,0.0
Tas2r121,0.23266700464128326,0.2009057059245904,0.0,0.37738711702170913,0.12051533888517231,0.2799572043591872,0.07976173837479306,0.7895090864685911,0.2021193409334713,0.0
Tbc1d16,0.064331417329157,0.44224560349205566,0.0,0.5110411866305125,0.024378904679685873,0.2799572043591872,0.06796471054400872,0.2375129012393819,0.051825386270403784,0.0
Tbc1d4,0.06874627751693918,0.5849836512104816,0.0,0.5655646427556107,0.006216983656786478,0.06540556589897925,0.06315081486622603,0.8431507335321724,0.2528158013792916,0.0
Tbc1d8,0.3555441497258002,0.05777077686970785,0.0,0.8561557560851356,0.9297729439996144,0.14667009823403113,0.0008646526104207822,2.878602547502778e-06,0.5007826733128793,0.0
Tbc1d9,0.18181232976639208,0.03332410558514972,0.0,0.37738711702170946,0.01710328573278969,0.2799572043591872,0.8156859206790993,0.48046674357889485,0.9539437455431767,0.0
Tbx3,0.35216662070068594,0.07757018217648373,0.0,0.704353645972029,0.13903361786860696,0.2799572043591872,0.016129710143098927,0.46632277333773,0.21798570963038572,0.0
Tbx4,0.06978609380378477,0.22020452219346576,0.0,0.8571849180925775,0.5479909874219475,0.2799572043591872,0.05947380153377936,0.43050980578670106,0.14946234495137758,0.0
Tbx6,0.21081531942302273,0.025609946261364782,0.0,0.8620405350877217,0.14420475061427457,0.14667009823403113,0.01350767450147816,0.963546981070519,0.0968100113860831,0.0
Tbxa2r,0.4999392744683421,0.2202045221934658,0.0,0.8506869168237399,0.01843795915831681,0.2799572043591872,0.006282228735979683,0.5299906486127732,0.03826753057106456,0.0
Tcaf2,0.16360365304097607,0.05777077686970785,0.0,0.8734951596088892,0.3150104057661317,0.2799572043591872,0.01026072722217035,0.3490424309333965,0.14152216992292568,0.0
Tceal5,0.3152447884488529,0.42148622579951445,0.0,0.8734951596088892,0.039573924722208796,0.2799572043591872,0.0055588167340328955,0.47833105174720847,0.08619820903178001,0.0
Tcf15,0.08788464727746458,0.05769675966873486,0.0,0.5491966627261864,0.14558799610684056,0.14667009823403113,0.08494171670795728,0.8649014171610282,0.1360745006875622,0.0
Tcf24,0.09310396761773787,0.2624583855343762,0.0,0.6058711606874971,0.13304098981535986,0.14667009823403113,0.03741285640084827,0.2372625136954064,0.2545551967549507,0.0
Tcf4,0.004456637502336159,0.8060824350186249,0.0,0.8571849180925775,0.09820603120495135,0.2799572043591872,0.7185987025312803,0.013124120124442704,0.004557914697373301,0.0
Tcf7,0.15390822029485016,0.35946222580523157,0.0,0.26503994932446817,1.0,0.14667009823403113,0.0012822048616820344,0.48218974739861553,0.035775192108819395,0.0
Tcf7l2,0.023537077037109503,0.11530264766766801,0.0,1.0,0.531995353134018,0.14667009823403113,0.06860666942007405,0.19736570625763875,0.8363755501687544,0.0
Tcfl5,0.7687228748030304,0.3232349755309014,0.0,0.7244970142021083,0.18753045524026543,0.2799572043591872,0.008142177013274961,0.30125130363917363,0.28827752400156903,0.0
Tcof1,0.15173419341109598,0.8179862940384244,0.0,0.8776342836254065,0.32727674044864496,0.14667009823403113,0.9738280848875485,0.002173090743193252,0.00947508241872542,0.0
Tcp11l2,0.8381267535237903,0.24680010511933345,0.0,0.1889235440761014,0.0983859621388616,0.14667009823403113,0.0021095634662734947,0.03596161373395747,0.49549669612739367,0.0
Tcrg-C1,0.25018640774000833,0.34442835813091555,0.0,0.3773871170217089,0.061667787228147676,0.14667009823403113,1.9698788407318794e-05,0.7763996171421577,0.00546979410798905,0.0
Tcrg-C2,0.382942362708218,0.19679203612009058,0.0,0.5674017096165567,0.2348817399930729,0.2799572043591872,0.07080915721090035,0.877355035622611,0.1634760614140262,0.0
Tcrg-C4,0.00705601600430888,0.048267582436671216,0.0,1.0,0.4135464459241499,0.2799572043591872,0.015877138969094876,0.03231559052393911,0.21298229644354444,0.0
Tcstv1,0.41511001275005477,0.4925354334365877,0.0,0.1633377228618802,0.006907986948496534,0.2799572043591872,0.015064529416352475,0.751076202017936,0.34294438163957963,0.0
Tctex1d4,0.17724923131557047,0.3232349755309014,0.0,0.8776342836254065,0.1106984352715916,0.2799572043591872,0.010507995812915017,0.44672902737279474,0.19440890796896865,0.0
Tdgf1,0.060567492844406934,0.1967920361200905,0.0,0.5479633092445704,0.05629350345122905,0.2799572043591872,0.028606851793441336,0.8696153915479736,0.06988923559163146,0.0
Tead2,0.3049054589055866,0.42148622579951445,0.0,0.8446178986118552,0.38233963818656147,0.06540556589897925,0.015218047924508525,0.6477858725706629,0.041783102785431465,0.0
Tead3,0.0786091552330824,0.673573770986162,0.0,0.47476891976505253,0.0117345660345132,0.2799572043591872,0.007171111584240341,0.6107701167459809,0.028729079792334612,0.0
Tecpr1,2.667623755306357e-05,0.11226232762049831,0.0,0.26468526438128176,0.8683700623229877,0.2799572043591872,0.003263929220775983,0.8203712667364842,0.5432145911738222,0.0
Teddm2,0.7945667241169807,0.22020452219346576,0.0,0.6279017524720149,0.3639811125857363,0.14667009823403113,0.020044199573208504,0.6267375477630014,0.165412525221665,0.0
Tef,0.7687228748030304,0.36385937096505994,0.0,1.0,0.039661820209813736,0.14667009823403113,0.002502656416564804,0.8410332132943634,0.06576173237823142,0.0
Tesc,0.6540561984800684,0.042455510080141756,0.0,0.3931526677798316,0.02349345192891803,0.4702547207669704,0.00042508057861207935,0.13333973247262038,0.4182521716188098,0.0
Tfcp2l1,0.4360734256876997,0.47800921236627236,0.0,0.3430780927322822,0.38988037846953905,0.2799572043591872,0.00906409581824193,0.8673186638130236,0.049813244101105665,0.0
Tfrc,0.002946533151048679,0.055326337740099485,0.0,0.8561557560851356,0.07555512169681607,0.2799572043591872,9.273930595102955e-05,0.002106154713568892,0.037670319871976846,0.0
Tgfb2,0.22688214520154373,0.4780092123662725,0.0,1.0,0.02723345109276757,0.06540556589897925,0.01622057137077234,0.3154447956470492,0.29033194698302794,0.0
Tgfb3,0.2807110645528687,0.4644914874890361,0.0,0.31616769308633,0.19714416240542657,0.14667009823403113,0.0015254373411283037,0.39609725214527236,0.07461600617675113,0.0
Tgfbi,0.14342674654689128,0.8365443236299983,0.0,1.0,0.10487319591056517,0.14667009823403113,8.186290124160394e-05,0.0012381208703298391,0.12419888978160917,0.0
Tgm2,0.021299398315113603,0.09865104217758136,0.0,0.9999999999999996,0.3459629582489575,0.14667009823403113,0.029444092604507095,0.6189027577525865,0.05901539607102185,0.0
Tgtp1,0.07245296430453413,0.19513768413953128,0.0,0.744304232387671,0.05669841302624464,0.06540556589897925,0.01021386838276677,0.4618390136432262,0.08859450470676648,0.0
Thbs1,0.4422409171798266,0.00427687260772873,0.0,0.36068261930807777,0.006009704164570405,0.2799572043591872,5.327712333709526e-05,0.007385999887234675,0.5224258568041422,0.0
Thsd1,0.5095468466823699,0.8060824350186252,0.0,0.3931526677798316,0.034745820219362185,0.2799572043591872,0.02571426097468273,0.4055567394442976,0.0787311979385403,0.0
Thy1,0.7345773538078318,0.37245279607829374,0.0,0.8697214829309522,0.6679493611302681,0.06540556589897925,0.0024701266709618174,0.11257582653321492,0.05146898432884066,0.0
Tiam1,0.0003969820130834463,0.09865104217758121,0.0,0.5762633628060811,0.005590006759996163,0.06540556589897925,0.002412042539774968,0.6279117947771734,0.275144926242708,0.0
Tigd4,0.08605579695086629,0.17187235166225007,0.0,0.7280947214399629,0.05685222984288396,0.14667009823403113,0.019925700524204473,0.7488201660353602,0.11535198745506363,0.0
Timm8a2,0.3683260428273706,0.5849836512104816,0.0,0.8734951596088892,0.1286411989539431,0.14667009823403113,0.14298307634634222,0.8745116823321744,0.24980173596049882,0.0
Timp2,0.6600289884684036,0.12467995027498992,0.0,0.876971478644319,0.051458234356561515,0.14667009823403113,0.00852776082679595,0.5404037112008697,0.5434115143880247,0.0
Timp3,0.6949964175484666,0.07475140578646984,0.0,0.8776342836254065,0.004867617917850977,0.14667009823403113,0.0007910938772810619,0.10166153864056315,0.8791514748335114,0.0
Tinagl1,0.1510484264730828,1.0,0.0,1.0,0.46558688533897075,0.14667009823403113,0.0007639706800418567,0.1675938342969135,0.23572641724258533,0.0
Tle2,1.0,0.31574431312513673,0.0,0.8697214829309526,0.579417395165059,0.06540556589897925,0.011221766656139444,0.7467970928741983,0.13964233019998845,0.0
Tle6,0.12109543492780253,0.656579224694315,0.0,0.8664604796331512,0.04702266509932829,0.2799572043591872,0.017458171020263622,0.5362017136370004,0.16485920452832153,0.0
Tln1,0.00017937768808947484,0.01334764725096623,0.0,0.8506869168237399,0.0001305530704585092,0.06540556589897925,2.3262027418098742e-07,0.020251672148841895,0.2020805356703663,0.0
Tln2,0.1904562516082808,0.5505196795792198,0.0,0.6058711606874971,0.020469575838602552,0.06540556589897925,0.011728473305542204,0.7822715038094219,0.10347995202113733,0.0
Tlr13,0.569523339795084,0.3432895832111099,0.0,0.26468526438128226,0.014630404487825212,0.2799572043591872,0.20013802543089165,0.9654679436341915,0.5552900508976293,0.0
Tlr2,0.22949695923210076,0.07119909775815929,0.0,0.8664604796331512,0.2065493823611078,0.14667009823403113,0.45477247638146934,0.2273893743392966,0.4390166159601643,0.0
Tlr3,0.05894471086346744,0.2624583855343762,0.0,0.6173229691787214,0.0631510555548735,0.06540556589897925,0.14473823658966614,0.8670562119174018,0.18799700465819164,0.0
Tlr7,0.608894906844166,0.1967920361200905,0.0,1.0,0.2013779093946572,0.2799572043591872,0.30005695031518176,0.5071425478672094,0.9003165017493898,0.0
Tlx3,0.1251591211806386,0.1568538368338176,0.0,0.744304232387671,0.15506096770865935,0.06540556589897925,0.029714324404592592,0.6845337756376515,0.12113060635693235,0.0
Tm4sf5,0.13101352535116925,0.4318176432047982,0.0,0.8656084606795994,0.2027328851536795,0.2799572043591872,0.06820764564560332,0.12072148967043733,0.4753732657285191,0.0
Tmbim7,0.19840500738175718,0.27485152289087833,0.0,0.7365479553016665,0.032970183951524505,0.06540556589897925,0.030578023027704043,0.7610579160524713,0.25885842077366794,0.0
Tmc3,0.35795479637305605,0.30005103694516233,0.0,0.7086952593743079,0.16471451417358346,0.2799572043591872,0.03878808615445787,0.42655585750287783,0.43827136364899666,0.0
Tmcc1,0.8920604091345925,0.1967920361200905,0.0,0.5491966627261864,0.006408267963304194,0.14667009823403113,0.0006138189275571861,0.11434422587316032,0.45729018712992975,0.0
Tmcc3,0.3162778136867645,0.24680010511933345,0.0,0.6058711606874976,0.17946180618850618,0.2799572043591872,0.00883497123350951,0.20750664529423715,0.22765801262846513,0.0
Tmed3,0.009457731663264113,0.11530264766766789,0.0,0.4977135992625432,0.04156206772062313,0.14667009823403113,2.0808847453853093e-08,8.1216531998008e-09,0.44115404261320923,0.0
Tmem108,0.6117992738781927,0.09402068643800278,0.0,0.6010230008473849,0.01872663764272915,0.14667009823403113,0.4917786076945845,0.36583313870270606,0.6706046886535062,0.0
Tmem121,0.5062396529131952,0.49354331681774444,0.0,0.20958159226295972,0.0854762776861494,0.14667009823403113,0.013123897729026893,0.7187178501402911,0.16387670830291823,0.0
Tmem123,0.012198687944480322,0.24680010511933345,0.0,0.2595397527076637,0.3503085372533047,0.2799572043591872,0.017677457669981023,0.13779557936916326,0.12663918972102656,0.0
Tmem132a,0.646469494391505,0.7849517160581019,0.0,0.8561557560851356,0.014349912848804639,0.06540556589897925,0.09436597487651475,0.7646563979539768,0.2379562925265675,0.0
Tmem140,0.6981233435869794,0.2164605184253504,0.0,0.8611062712678597,0.1537878855263755,0.2799572043591872,0.001984519604753559,0.3018314396606819,0.1481533847298365,0.0
Tmem151b,0.3105741629601457,0.08883738233721922,0.0,1.0,0.0332925845921634,0.14667009823403113,0.0018361841648678442,0.4382134618666923,0.19283766907601,0.0
Tmem154,0.055621556427689255,0.8279923669552669,0.0,0.43508235221245783,0.0451462821155063,0.14667009823403113,0.02395444126908947,0.07433658948500114,0.3834073965197209,0.0
Tmem176a,0.030146935451392062,0.8179862940384244,0.0,0.7188474904833388,0.1936757686365893,0.06540556589897925,0.18124116341299498,0.3877538461803103,0.020185221418643852,0.0
Tmem176b,0.006248925651693494,0.6601835407622612,0.0,0.20664842600841313,0.7934698035546024,0.02467053782137404,0.16794175421975857,0.033914747894135615,0.0005173003757068385,0.0
Tmem178b,0.11588946246797067,0.17187235166224996,0.0,0.6677116595428714,0.032804817526391715,0.14667009823403113,0.02148622663705949,0.6188959698577774,0.3022375492568272,0.0
Tmem190,0.206605718201921,0.34442835813091555,0.0,1.0,0.08561417967065324,0.14667009823403113,0.008331602713601349,0.31433128629131657,0.09448987526108292,0.0
Tmem198,0.23703464371024824,0.30005103694516244,0.0,0.31616769308633,0.08561417967065366,0.06540556589897925,0.03839241369113541,0.573008139123296,0.25547970655274066,0.0
Tmem215,0.0979010466823412,0.42148622579951445,0.0,0.32655244979001175,0.35026384185854187,0.06540556589897925,0.01163492114029391,0.8326195571003918,0.02371023100897575,0.0
Tmem216,0.0015393813288372138,0.09780928785846968,0.0,1.0,0.143828657932868,0.06540556589897925,0.00013106222650448974,7.149607181594452e-05,0.703978326506892,0.0
Tmem233,0.1780532757896749,0.34442835813091555,0.0,0.20193111051005747,0.00029269127883557603,0.14667009823403113,0.0061216810911944,0.7440157807640633,0.14725956845031338,0.0
Tmem245,0.1368826391779509,0.08568390591629589,0.0,0.741279715107652,0.11042190903358437,0.14667009823403113,0.016180586034140014,0.8985586969288435,0.08098134704197034,0.0
Tmem35,0.16696251341491347,0.6883254861190506,0.0,0.8864778807359063,0.015398358595660277,0.14667009823403113,0.08111695798676861,0.7742924414201899,0.2581357630251297,0.0
Tmem44,0.07279228106139456,0.27464064601429655,0.0,0.8705019185564998,0.002363352487560716,0.2799572043591872,0.5337145573048216,0.16644482759308482,0.5205394894255294,0.0
Tmem45a2,0.4646272701962981,0.05769675966873482,0.0,1.0,0.10571989315321263,0.2799572043591872,0.08630267411390818,0.3482676608116311,0.758631721592691,0.0
Tmem56,0.07669944859815729,0.21285665591051672,0.0,0.7188474904833388,0.027692885574865333,0.2799572043591872,0.01430257336604344,0.5557583555997991,0.1306548048520942,0.0
Tmem59l,0.5845074696598564,0.1764642921344623,0.0,0.8620405350877217,0.13117339172687278,0.4702547207669704,0.04850018829915422,0.8767253130788544,0.3466125268968796,0.0
Tmem64,0.0006639578114061681,0.02228969879239933,0.0,0.4863385535115351,0.00010570005657309146,0.14667009823403113,0.001162637606843308,0.3405721490650062,0.9111406211963249,0.0
Tmem71,0.8281193678024236,0.14568923387231206,0.0,0.7086952593743089,0.32401362814666157,0.06540556589897925,0.008769173144101482,0.8312609544792161,0.18782930791598673,0.0
Tmem9,0.6411354550211381,0.42148622579951445,0.0,0.28145738578935153,3.9423739262575575e-06,0.7144543295730106,7.331199683879925e-05,0.5026574327143842,0.045115257073014114,0.0
Tmie,0.537478583458054,0.6132506495779415,0.0,0.5589621067350703,0.03300468063185058,0.4702547207669704,0.04479643775407887,0.9999999999999962,0.21342373602046627,0.0
Tmsb10,0.5799120661478789,0.7916388505400511,0.0,0.3773871170217089,0.027141246880400916,0.14667009823403113,0.07286014069224384,0.025799453301732847,0.32533566280800996,0.0
Tmsb15b1,0.1613026581885919,0.22964235958250287,0.0,0.8705019185565002,0.16516667545272765,0.2799572043591872,0.08642604627474812,0.35859823823071635,0.37972843290185876,0.0
Tmsb15l,0.18428816253244285,0.009921685145041537,0.0,0.8801859303738574,0.13691806896899097,0.4702547207669704,0.012926238848926939,0.5635328900879144,0.18047295220206658,0.0
Tmsb4x,0.001185328251249798,0.017734527447338704,0.0,0.10520774754020228,0.02823167638611224,0.14667009823403113,6.233704852605661e-08,1.2197574948726001e-07,0.002251493381475982,0.0
Tmtc1,0.07285470120995016,0.17317193590967678,0.0,0.6338694012850277,0.003440453790670601,0.06540556589897925,0.016321346652145276,0.854826773156137,0.1139524001798367,0.0
Tmtc2,0.0019248220818367159,0.0577707768697079,0.0,0.43508235221245817,0.004548852660843613,0.14667009823403113,0.0017093625650220887,0.47356201578234913,0.862819317957175,0.0
Tnf,0.9465272342708761,0.026357392875900974,0.0,0.8664604796331512,0.0029462828625883898,0.14667009823403113,0.20822767442076975,0.8153956883937941,0.6007463739352273,0.0
Tnfaip2,0.0605045920164191,0.04794786514808201,0.0,0.5004560698888754,0.7731737085890265,0.06540556589897925,0.11500279866834533,0.022317955732167723,0.9791179155448467,0.0
Tnfaip3,0.4751883257622229,0.1078958858708424,0.0,0.660099771260763,0.006061925277435493,0.4702547207669704,0.07872701038218372,0.6681668117287554,0.49485319507710823,0.0
Tnfrsf11b,0.22374442329523167,0.7737102030981992,0.0,0.4350823522124575,0.32083780274446194,0.2799572043591872,0.5169942812456039,0.7710515821852075,0.42051358294516294,0.0
Tnfrsf18,0.012198687944480303,0.38173446808133593,0.0,0.16561583109121347,0.017032032446181282,0.14667009823403113,0.0002555823825362094,0.5370430323434037,0.6376926550602144,0.0
Tnfrsf1b,0.14433907105899826,0.4644914874890361,0.0,0.6706211654578875,0.7429764609270577,0.4702547207669704,0.8543670403659834,0.7668136970757151,0.48204593981563826,0.0
Tnfrsf23,0.016244757447253344,0.1410488870342788,0.0,0.26468526438128226,0.4863547525643208,0.2799572043591872,0.01750492565941935,0.22833420207277513,0.5773078322008967,0.0
Tnfrsf4,0.18481981800965838,0.1256326601651365,0.0,0.26468526438128204,0.07310378524711768,0.14667009823403113,0.059871301788103994,0.409029082845926,0.5629668133720206,0.0
Tnfrsf9,0.23111442032685084,0.7916388505400507,0.0,0.5135946860244563,0.0008669610478843677,0.2799572043591872,0.0012414431947801489,0.6513170438868394,0.1267862206523491,0.0
Tnfsf10,0.18672879843038195,0.1951376841395314,0.0,0.40799390249356937,0.4201726853496748,0.14667009823403113,0.012101128462094672,0.567792369477232,0.06466699251391234,0.0
Tnfsf15,0.1010991078943998,0.1568538368338176,0.0,0.7751793482672719,0.009420928748473372,0.2799572043591872,0.00419491109524045,0.04114518782303282,0.7097408418726503,0.0
Tnfsf8,0.15310575027199566,0.34442835813091555,0.0,0.7617760548221002,0.0222724813240027,0.4702547207669704,0.29325890059639637,0.2680042909283762,0.15768454748189903,0.0
Tnip3,0.05674209698333033,0.7127582566844608,0.0,0.48633855351153543,0.42779111316783847,0.2799572043591872,0.9302659824771948,0.0066861246119726304,0.01463617533557872,0.0
Tnni1,0.19597765308613793,0.062102063730983634,0.0,0.7280947214399629,0.1651666754527271,0.14667009823403113,0.004428266270896764,0.5475847008962718,0.15312568921985362,0.0
Tob1,0.2518289633774877,0.10789588587084269,0.0,0.741279715107652,0.02169524676853204,0.14667009823403113,0.01694103763271071,0.40729628455374556,0.32472122155585303,0.0
Topaz1,0.03607301251823146,0.24553590156718352,0.0,0.21579527447071767,0.012530827444027061,0.14667009823403113,0.020540322429562642,0.4727925511649117,0.13138644001120858,0.0
Tox,0.07948554768532429,0.42148622579951445,0.0,0.748658799549851,0.4810252341225565,0.2799572043591872,0.7771186877711789,0.1737481053597191,0.19841207527319674,0.0
Tox3,0.44267420522648704,0.21285665591051672,0.0,0.8611062712678601,0.09065558170047563,0.14667009823403113,0.00806764971506027,0.9143287733123414,0.15218629703072123,0.0
Tpbg,0.2562775786324283,0.8279923669552666,0.0,0.8518259063621392,0.028352609733510167,0.2799572043591872,0.03508492352564325,0.5462336052027446,0.3548223791202124,0.0
Tpbgl,0.11655927942772375,0.7737102030981992,0.0,0.8776342836254065,3.865472202064316e-05,0.14667009823403113,0.009924167062650504,0.7217492462328874,0.46998196733929787,0.0
Tpd52,0.27787194565691775,0.4925354334365877,0.0,0.5652073423176294,0.9305157792655048,0.14667009823403113,0.00022679753625924945,0.001237339145339576,0.44164117269355774,0.0
Tpd52l1,0.6173174929691543,0.11226232762049826,0.0,1.0,0.1304651419473179,0.14667009823403113,0.10283374565076334,0.5306182145675,0.14508425084473953,0.0
Tph1,5.380987778462977e-07,0.08386335903335582,0.0,0.660099771260763,9.31404582016866e-12,0.06540556589897925,2.7579765731636134e-08,0.004297990332234961,1.542430917458334e-09,0.0
Tpk1,0.04755228452246478,0.034666198023561225,0.0,0.8808001307440985,0.11317654526861459,0.2799572043591872,0.09532352840551482,0.4517095164276955,0.37992350776032313,0.0
Tpm2,0.6032457168951996,0.6132506495779415,0.0,0.29764704251030644,0.09471368226542738,0.2799572043591872,0.006038629501375219,0.6401618068612015,0.1004120563506357,0.0
Tpm4,8.150993425874564e-06,0.055326337740099416,0.0,0.6338694012850277,5.5164871665098685e-05,0.06540556589897925,0.6194349404458848,0.00016233728772666216,0.045804460541918085,0.0
Tppp3,0.20585892151928412,0.5380366305266966,0.0,0.8859452840799149,0.0429798786795708,0.2799572043591872,0.09945983590324128,0.47658268111418467,0.10885590173386518,0.0
Tprg,1.0,0.37245279607829374,0.0,1.0,0.08149600259835808,0.14667009823403113,0.05816851628735733,0.8386686561905167,0.47103390737261464,0.0
Tpsab1,0.10549963904540395,0.5168136232117863,0.0,0.5934423303839966,2.9211942951814627e-10,0.06540556589897925,0.005084041911255874,0.1967775567699641,0.09167299011970467,0.0
Tpsb2,8.178915585235456e-07,0.5579809067768411,0.0,0.8518259063621392,1.6272242012701165e-12,0.06540556589897925,1.9001944301510441e-06,0.40349441462087643,1.282717108485913e-07,0.0
Tpsg1,1.8721094390081315e-05,0.5579809067768411,0.0,0.8801859303738573,1.9905425022570992e-13,0.06540556589897925,6.447347401113027e-06,0.44164851431077723,3.8211229656117965e-07,0.0
