gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
ABCB7,0.04293920693526171,0.006860993209593181,0.04293920693526171,2.1636130104998057,True,False,True,False,True,False,False,False,sig.pos
SH3BP5,0.4013794219253438,1.2270303276677735e-46,0.4013794219253438,45.91114470298123,True,False,True,False,True,False,False,False,sig.pos
C3orf20,0.03077527101653851,5.558020354764164e-05,0.03077527101653851,4.25507986706826,True,False,True,False,True,False,False,False,sig.pos
GALNT15,0.08428059649505583,7.492564392750437e-08,0.08428059649505583,7.125369515943743,True,False,True,False,True,False,False,False,sig.pos
MGAT1,0.038090469263176024,1.6105563850010307e-09,0.038090469263176024,8.793024066084183,True,False,True,False,True,False,False,False,sig.pos
DIAPH1,0.4721170651164262,1.509810970331237e-55,0.4721170651164262,54.8210774233565,True,False,True,False,True,False,False,False,sig.pos
C1orf159,-0.11778702223128684,6.066672578460274e-13,-0.11778702223128684,12.21704944352721,True,False,False,True,False,True,False,False,sig.neg
IL13RA1,0.05406935149573819,0.00023702315219755187,0.05406935149573819,3.6252092304432737,True,False,True,False,True,False,False,False,sig.pos
TOP2A,0.1240311450568464,4.3510656685725934e-13,0.1240311450568464,12.361404362056973,True,False,True,False,True,False,False,False,sig.pos
LGALS3,0.21969650023680265,8.396928701221032e-24,0.21969650023680265,23.07587953441662,True,False,True,False,True,False,False,False,sig.pos
FBXW9,-0.07837475567264125,3.661285085215595e-06,-0.07837475567264125,5.436366453550694,True,False,False,True,False,True,False,False,sig.neg
RFX1,-0.052401693542083905,0.0026792004056060406,-0.052401693542083905,2.5719947997200365,True,False,False,True,False,True,False,False,sig.neg
SCLY,-0.056118661489639295,0.0004142822517119569,-0.056118661489639295,3.3827036719362393,True,False,False,True,False,True,False,False,sig.neg
SERPINF1,0.01152986274390876,2.0578966483463756e-07,0.01152986274390876,6.686576440156654,True,False,True,False,True,False,False,False,sig.pos
LANCL2,0.011745689236689852,1.921708103649379e-06,0.011745689236689852,5.716312578478926,True,False,True,False,True,False,False,False,sig.pos
JCHAIN,-0.013676099252077868,0.6574019180609032,-0.013676099252077868,0.18216903313840566,False,True,False,True,False,False,False,True,insig.neg
KDM6B,0.23738941384354556,1.1977933022468483e-26,0.23738941384354556,25.921618119708455,True,False,True,False,True,False,False,False,sig.pos
CLEC10A,-0.023853945075779655,0.00821848380988727,-0.023853945075779655,2.0852082960530227,True,False,False,True,False,True,False,False,sig.neg
FLOT2,0.11780626261431794,3.1986030096978516e-12,0.11780626261431794,11.495039658445561,True,False,True,False,True,False,False,False,sig.pos
PCED1A,-0.07650006763379717,6.252029989399378e-08,-0.07650006763379717,7.203978947447568,True,False,False,True,False,True,False,False,sig.neg
RIN2,0.015077897044542148,0.00031906546937515733,0.015077897044542148,3.496120194462983,True,False,True,False,True,False,False,False,sig.pos
PATJ,0.20360075591600052,9.42231697606985e-22,0.20360075591600052,21.02584228975577,True,False,True,False,True,False,False,False,sig.pos
ALOX5AP,-0.022909896092179777,1.7808709257904188e-05,-0.022909896092179777,4.7493675562517215,True,False,False,True,False,True,False,False,sig.neg
WASF3,0.33909593634535296,5.1094741552299684e-39,0.33909593634535296,38.29162379325727,True,False,True,False,True,False,False,False,sig.pos
PIK3C2B,-0.02595808993220142,1.4263438153988081e-06,-0.02595808993220142,5.845775776635028,True,False,False,True,False,True,False,False,sig.neg
