gene,pooled_mean_lfc_re,combined_pval,x,y,significant,insignificant,pos,neg,sig.pos,sig.neg,insig.pos,insig.neg,group
Cish,-0.23997921902856023,3.578242363354143e-08,-0.23997921902856023,7.446330246914935,True,False,False,True,False,True,False,False,sig.neg
Ckap4,-0.1667255185555929,0.00017056072301263898,-0.1667255185555929,3.7681209716607103,True,False,False,True,False,True,False,False,sig.neg
Clca3a1,-0.1601164464456904,3.092407530924854e-05,-0.1601164464456904,4.509703277764967,True,False,False,True,False,True,False,False,sig.neg
Cldn1,-0.08378384313295434,0.06556169110286482,-0.08378384313295434,1.183349852734693,False,True,False,True,False,False,False,True,insig.neg
Cldn11,-0.04112083885080902,0.2525256285226857,-0.04112083885080902,0.5976945392832964,False,True,False,True,False,False,False,True,insig.neg
Clec10a,-0.019234041038777575,0.3857719226230135,-0.019234041038777575,0.41366938450351104,False,True,False,True,False,False,False,True,insig.neg
Clec1b,-0.31793662991921606,4.0356338521724496e-11,-0.31793662991921606,10.394088243623061,True,False,False,True,False,True,False,False,sig.neg
Clec2d,-0.10342268440263212,0.04787426528243122,-0.10342268440263212,1.3198978780099386,True,False,False,True,False,True,False,False,sig.neg
Clec2h,-0.0947701130934767,0.01779531743925277,-0.0947701130934767,1.7496942604903576,True,False,False,True,False,True,False,False,sig.neg
Clec4a1,0.4077026382622624,6.398402368269505e-20,0.4077026382622624,19.19392845246315,True,False,True,False,True,False,False,False,sig.pos
Clec4a2,-0.0019500125248449324,0.016859064769703343,-0.0019500125248449324,1.773166520851409,True,False,False,True,False,True,False,False,sig.neg
Clec4a3,0.2372516120658188,6.6816012516298835e-09,0.2372516120658188,8.175119445995717,True,False,True,False,True,False,False,False,sig.pos
